SubjectLabel,SubjectID,DirectionCount,Method,MethodLabel,Metric,Value_dB
P0094,94,26,SUpDEqSH,SUpDEq + SH,MeasuredDomainERB,1.89756358304234
P0094,94,26,SUpDEqSH,SUpDEq + SH,Contralateral25ERB,2.18059589031089
P0094,94,26,SUpDEqSH,SUpDEq + SH,ContralateralHemisphereHighFrequency,6.39543540932251
P0094,94,26,SUpDEqSH,SUpDEq + SH,HorizontalILDMAE,2.7440234120625
P0094,94,26,SUpDEqNN,SUpDEq + Natural Neighbor,MeasuredDomainERB,1.87215871615034
P0094,94,26,SUpDEqNN,SUpDEq + Natural Neighbor,Contralateral25ERB,2.25369820831234
P0094,94,26,SUpDEqNN,SUpDEq + Natural Neighbor,ContralateralHemisphereHighFrequency,5.83783196236886
P0094,94,26,SUpDEqNN,SUpDEq + Natural Neighbor,HorizontalILDMAE,2.26848983897055
P0094,94,26,SUpDEqBary,SUpDEq + Barycentric,MeasuredDomainERB,1.76937340627168
P0094,94,26,SUpDEqBary,SUpDEq + Barycentric,Contralateral25ERB,2.23036785201644
P0094,94,26,SUpDEqBary,SUpDEq + Barycentric,ContralateralHemisphereHighFrequency,5.7162335781541
P0094,94,26,SUpDEqBary,SUpDEq + Barycentric,HorizontalILDMAE,2.29068037458098
P0094,94,26,MCA,MCA,MeasuredDomainERB,1.14770726493121
P0094,94,26,MCA,MCA,Contralateral25ERB,1.92007179580322
P0094,94,26,MCA,MCA,ContralateralHemisphereHighFrequency,5.31821081967358
P0094,94,26,MCA,MCA,HorizontalILDMAE,0.881524324446383
P0104,104,6,SHOnly,SH only,MeasuredDomainERB,3.30258453527553
P0104,104,6,SHOnly,SH only,Contralateral25ERB,2.68756817615076
P0104,104,6,SHOnly,SH only,ContralateralHemisphereHighFrequency,7.05700240517388
P0104,104,6,SHOnly,SH only,HorizontalILDMAE,2.46387477740972
P0104,104,6,SUpDEqSH,SUpDEq + SH,MeasuredDomainERB,2.76773060388596
P0104,104,6,SUpDEqSH,SUpDEq + SH,Contralateral25ERB,2.27828558455603
P0104,104,6,SUpDEqSH,SUpDEq + SH,ContralateralHemisphereHighFrequency,5.82562091525228
P0104,104,6,SUpDEqSH,SUpDEq + SH,HorizontalILDMAE,2.55279850727578
P0104,104,6,SUpDEqNN,SUpDEq + Natural Neighbor,MeasuredDomainERB,2.62938476614562
P0104,104,6,SUpDEqNN,SUpDEq + Natural Neighbor,Contralateral25ERB,2.45240820561298
P0104,104,6,SUpDEqNN,SUpDEq + Natural Neighbor,ContralateralHemisphereHighFrequency,5.68800319343666
P0104,104,6,SUpDEqNN,SUpDEq + Natural Neighbor,HorizontalILDMAE,2.60565703458516
P0104,104,6,SUpDEqBary,SUpDEq + Barycentric,MeasuredDomainERB,2.80316082045554
P0104,104,6,SUpDEqBary,SUpDEq + Barycentric,Contralateral25ERB,2.68903148756328
P0104,104,6,SUpDEqBary,SUpDEq + Barycentric,ContralateralHemisphereHighFrequency,5.62571749216461
P0104,104,6,SUpDEqBary,SUpDEq + Barycentric,HorizontalILDMAE,2.32737745709577
P0104,104,6,MCA,MCA,MeasuredDomainERB,2.13865624090288
P0104,104,6,MCA,MCA,Contralateral25ERB,2.1502098443697
P0104,104,6,MCA,MCA,ContralateralHemisphereHighFrequency,6.65158903029894
P0104,104,6,MCA,MCA,HorizontalILDMAE,2.24448967413055
P0104,104,14,SHOnly,SH only,MeasuredDomainERB,2.7002073735498
P0104,104,14,SHOnly,SH only,Contralateral25ERB,5.31615978497549
P0104,104,14,SHOnly,SH only,ContralateralHemisphereHighFrequency,11.3224046545305
P0104,104,14,SHOnly,SH only,HorizontalILDMAE,3.71647859323058
P0104,104,14,SUpDEqSH,SUpDEq + SH,MeasuredDomainERB,1.8945463006806
P0104,104,14,SUpDEqSH,SUpDEq + SH,Contralateral25ERB,2.73759191996257
P0104,104,14,SUpDEqSH,SUpDEq + SH,ContralateralHemisphereHighFrequency,6.93964929575106
P0104,104,14,SUpDEqSH,SUpDEq + SH,HorizontalILDMAE,1.66788266402006
P0104,104,14,SUpDEqNN,SUpDEq + Natural Neighbor,MeasuredDomainERB,2.05451330667348
P0104,104,14,SUpDEqNN,SUpDEq + Natural Neighbor,Contralateral25ERB,2.38564444149809
P0104,104,14,SUpDEqNN,SUpDEq + Natural Neighbor,ContralateralHemisphereHighFrequency,5.93420495226524
P0104,104,14,SUpDEqNN,SUpDEq + Natural Neighbor,HorizontalILDMAE,1.49523542075498
P0104,104,14,SUpDEqBary,SUpDEq + Barycentric,MeasuredDomainERB,2.00260923584112
P0104,104,14,SUpDEqBary,SUpDEq + Barycentric,Contralateral25ERB,2.35255575733458
P0104,104,14,SUpDEqBary,SUpDEq + Barycentric,ContralateralHemisphereHighFrequency,5.56157256363049
P0104,104,14,SUpDEqBary,SUpDEq + Barycentric,HorizontalILDMAE,1.4480052652503
P0104,104,14,MCA,MCA,MeasuredDomainERB,1.37336631793045
P0104,104,14,MCA,MCA,Contralateral25ERB,2.41950276365298
P0104,104,14,MCA,MCA,ContralateralHemisphereHighFrequency,5.54057419158507
P0104,104,14,MCA,MCA,HorizontalILDMAE,0.674217227409252
P0104,104,26,SHOnly,SH only,MeasuredDomainERB,2.73129465698413
P0104,104,26,SHOnly,SH only,Contralateral25ERB,3.60394036035001
P0104,104,26,SHOnly,SH only,ContralateralHemisphereHighFrequency,9.75666698769782
P0104,104,26,SHOnly,SH only,HorizontalILDMAE,2.8606119156513
P0104,104,26,SUpDEqSH,SUpDEq + SH,MeasuredDomainERB,1.95337387926481
P0104,104,26,SUpDEqSH,SUpDEq + SH,Contralateral25ERB,2.25443249636661
P0104,104,26,SUpDEqSH,SUpDEq + SH,ContralateralHemisphereHighFrequency,6.23614475288195
P0104,104,26,SUpDEqSH,SUpDEq + SH,HorizontalILDMAE,2.30465004468109
P0104,104,26,SUpDEqNN,SUpDEq + Natural Neighbor,MeasuredDomainERB,1.92535868702992
P0104,104,26,SUpDEqNN,SUpDEq + Natural Neighbor,Contralateral25ERB,2.20957924848284
P0104,104,26,SUpDEqNN,SUpDEq + Natural Neighbor,ContralateralHemisphereHighFrequency,5.67237065632292
P0104,104,26,SUpDEqNN,SUpDEq + Natural Neighbor,HorizontalILDMAE,2.09237420960189
P0104,104,26,SUpDEqBary,SUpDEq + Barycentric,MeasuredDomainERB,1.81085356683884
P0104,104,26,SUpDEqBary,SUpDEq + Barycentric,Contralateral25ERB,2.1496784773589
P0104,104,26,SUpDEqBary,SUpDEq + Barycentric,ContralateralHemisphereHighFrequency,5.39578000861746
P0104,104,26,SUpDEqBary,SUpDEq + Barycentric,HorizontalILDMAE,2.11641268164708
P0104,104,26,MCA,MCA,MeasuredDomainERB,1.02859036463238
P0104,104,26,MCA,MCA,Contralateral25ERB,1.81555119727996
P0104,104,26,MCA,MCA,ContralateralHemisphereHighFrequency,4.52796517551216
P0104,104,26,MCA,MCA,HorizontalILDMAE,0.883012995101227
P0114,114,6,SHOnly,SH only,MeasuredDomainERB,3.21352426133977
P0114,114,6,SHOnly,SH only,Contralateral25ERB,2.68582852539939
P0114,114,6,SHOnly,SH only,ContralateralHemisphereHighFrequency,7.01092940030178
P0114,114,6,SHOnly,SH only,HorizontalILDMAE,1.68921304425448
P0114,114,6,SUpDEqSH,SUpDEq + SH,MeasuredDomainERB,2.40708105347806
P0114,114,6,SUpDEqSH,SUpDEq + SH,Contralateral25ERB,2.34679279833327
P0114,114,6,SUpDEqSH,SUpDEq + SH,ContralateralHemisphereHighFrequency,6.01949047493843
P0114,114,6,SUpDEqSH,SUpDEq + SH,HorizontalILDMAE,1.75576668103797
P0114,114,6,SUpDEqNN,SUpDEq + Natural Neighbor,MeasuredDomainERB,2.23383210271851
P0114,114,6,SUpDEqNN,SUpDEq + Natural Neighbor,Contralateral25ERB,2.40324221711689
P0114,114,6,SUpDEqNN,SUpDEq + Natural Neighbor,ContralateralHemisphereHighFrequency,6.24900584220114
P0114,114,6,SUpDEqNN,SUpDEq + Natural Neighbor,HorizontalILDMAE,1.76260239722421
P0114,114,6,SUpDEqBary,SUpDEq + Barycentric,MeasuredDomainERB,2.38506907543791
P0114,114,6,SUpDEqBary,SUpDEq + Barycentric,Contralateral25ERB,2.42200048843136
P0114,114,6,SUpDEqBary,SUpDEq + Barycentric,ContralateralHemisphereHighFrequency,6.42876873678743
P0114,114,6,SUpDEqBary,SUpDEq + Barycentric,HorizontalILDMAE,2.1101689552081
P0114,114,6,MCA,MCA,MeasuredDomainERB,2.44850095533987
P0114,114,6,MCA,MCA,Contralateral25ERB,2.06806153699719
P0114,114,6,MCA,MCA,ContralateralHemisphereHighFrequency,7.78741342848236
P0114,114,6,MCA,MCA,HorizontalILDMAE,1.66946961763194
P0114,114,14,SHOnly,SH only,MeasuredDomainERB,3.15918341095824
P0114,114,14,SHOnly,SH only,Contralateral25ERB,5.76531815751535
P0114,114,14,SHOnly,SH only,ContralateralHemisphereHighFrequency,11.5171077808086
P0114,114,14,SHOnly,SH only,HorizontalILDMAE,4.6600432488497
P0114,114,14,SUpDEqSH,SUpDEq + SH,MeasuredDomainERB,1.94826014689733
P0114,114,14,SUpDEqSH,SUpDEq + SH,Contralateral25ERB,2.47060076108203
P0114,114,14,SUpDEqSH,SUpDEq + SH,ContralateralHemisphereHighFrequency,7.43625902738949
P0114,114,14,SUpDEqSH,SUpDEq + SH,HorizontalILDMAE,1.6331471646949
P0114,114,14,SUpDEqNN,SUpDEq + Natural Neighbor,MeasuredDomainERB,1.98095524635927
P0114,114,14,SUpDEqNN,SUpDEq + Natural Neighbor,Contralateral25ERB,2.31417561074967
P0114,114,14,SUpDEqNN,SUpDEq + Natural Neighbor,ContralateralHemisphereHighFrequency,5.97061549861996
P0114,114,14,SUpDEqNN,SUpDEq + Natural Neighbor,HorizontalILDMAE,1.89465388812259
P0114,114,14,SUpDEqBary,SUpDEq + Barycentric,MeasuredDomainERB,1.91973732274108
P0114,114,14,SUpDEqBary,SUpDEq + Barycentric,Contralateral25ERB,2.24879286495897
P0114,114,14,SUpDEqBary,SUpDEq + Barycentric,ContralateralHemisphereHighFrequency,5.8301494913165
P0114,114,14,SUpDEqBary,SUpDEq + Barycentric,HorizontalILDMAE,1.82089514678138
P0114,114,14,MCA,MCA,MeasuredDomainERB,1.54871523650829
P0114,114,14,MCA,MCA,Contralateral25ERB,2.44145434190967
P0114,114,14,MCA,MCA,ContralateralHemisphereHighFrequency,5.82401206395409
P0114,114,14,MCA,MCA,HorizontalILDMAE,1.09745797181804
P0114,114,26,SHOnly,SH only,MeasuredDomainERB,2.92039896301445
P0114,114,26,SHOnly,SH only,Contralateral25ERB,4.45611568314436
P0114,114,26,SHOnly,SH only,ContralateralHemisphereHighFrequency,10.3666739905978
P0114,114,26,SHOnly,SH only,HorizontalILDMAE,4.28182694897977
P0114,114,26,SUpDEqSH,SUpDEq + SH,MeasuredDomainERB,2.1014121799525
P0114,114,26,SUpDEqSH,SUpDEq + SH,Contralateral25ERB,2.05285009829792
P0114,114,26,SUpDEqSH,SUpDEq + SH,ContralateralHemisphereHighFrequency,6.45844490332879
P0114,114,26,SUpDEqSH,SUpDEq + SH,HorizontalILDMAE,2.05877219808539
P0114,114,26,SUpDEqNN,SUpDEq + Natural Neighbor,MeasuredDomainERB,1.9721438859132
P0114,114,26,SUpDEqNN,SUpDEq + Natural Neighbor,Contralateral25ERB,2.06001041411543
P0114,114,26,SUpDEqNN,SUpDEq + Natural Neighbor,ContralateralHemisphereHighFrequency,5.61999020760569
P0114,114,26,SUpDEqNN,SUpDEq + Natural Neighbor,HorizontalILDMAE,1.90070942619727
P0114,114,26,SUpDEqBary,SUpDEq + Barycentric,MeasuredDomainERB,1.84592396948185
P0114,114,26,SUpDEqBary,SUpDEq + Barycentric,Contralateral25ERB,2.01140936613077
P0114,114,26,SUpDEqBary,SUpDEq + Barycentric,ContralateralHemisphereHighFrequency,5.56801277867352
P0114,114,26,SUpDEqBary,SUpDEq + Barycentric,HorizontalILDMAE,1.8877747963405
P0114,114,26,MCA,MCA,MeasuredDomainERB,1.25755903027128
P0114,114,26,MCA,MCA,Contralateral25ERB,1.57262307572312
P0114,114,26,MCA,MCA,ContralateralHemisphereHighFrequency,5.13779137237523
P0114,114,26,MCA,MCA,HorizontalILDMAE,0.973028964748237
P0117,117,6,SHOnly,SH only,MeasuredDomainERB,3.19850730805955
P0117,117,6,SHOnly,SH only,Contralateral25ERB,2.35548592014298
P0117,117,6,SHOnly,SH only,ContralateralHemisphereHighFrequency,5.83236038398404
P0117,117,6,SHOnly,SH only,HorizontalILDMAE,2.65111989573929
P0117,117,6,SUpDEqSH,SUpDEq + SH,MeasuredDomainERB,2.77504512619546
P0117,117,6,SUpDEqSH,SUpDEq + SH,Contralateral25ERB,2.2841343093415
P0117,117,6,SUpDEqSH,SUpDEq + SH,ContralateralHemisphereHighFrequency,5.76532614576429
P0117,117,6,SUpDEqSH,SUpDEq + SH,HorizontalILDMAE,2.783489865806
P0117,117,6,SUpDEqNN,SUpDEq + Natural Neighbor,MeasuredDomainERB,2.70604125035833
P0117,117,6,SUpDEqNN,SUpDEq + Natural Neighbor,Contralateral25ERB,2.51351473258384
P0117,117,6,SUpDEqNN,SUpDEq + Natural Neighbor,ContralateralHemisphereHighFrequency,5.87173019178047
P0117,117,6,SUpDEqNN,SUpDEq + Natural Neighbor,HorizontalILDMAE,2.61425551445221
P0117,117,6,SUpDEqBary,SUpDEq + Barycentric,MeasuredDomainERB,2.86866186179324
P0117,117,6,SUpDEqBary,SUpDEq + Barycentric,Contralateral25ERB,2.66916893136038
P0117,117,6,SUpDEqBary,SUpDEq + Barycentric,ContralateralHemisphereHighFrequency,6.01060241983751
P0117,117,6,SUpDEqBary,SUpDEq + Barycentric,HorizontalILDMAE,2.5310290548297
P0117,117,6,MCA,MCA,MeasuredDomainERB,2.17205407682446
P0117,117,6,MCA,MCA,Contralateral25ERB,1.95137977307867
P0117,117,6,MCA,MCA,ContralateralHemisphereHighFrequency,6.45035127404529
P0117,117,6,MCA,MCA,HorizontalILDMAE,1.76075586996954
P0117,117,14,SHOnly,SH only,MeasuredDomainERB,2.75472516804863
P0117,117,14,SHOnly,SH only,Contralateral25ERB,5.03562730804311
P0117,117,14,SHOnly,SH only,ContralateralHemisphereHighFrequency,9.1391550593397
P0117,117,14,SHOnly,SH only,HorizontalILDMAE,3.7991982977412
P0117,117,14,SUpDEqSH,SUpDEq + SH,MeasuredDomainERB,1.78800609923686
P0117,117,14,SUpDEqSH,SUpDEq + SH,Contralateral25ERB,2.5686828148139
P0117,117,14,SUpDEqSH,SUpDEq + SH,ContralateralHemisphereHighFrequency,5.80533736923128
P0117,117,14,SUpDEqSH,SUpDEq + SH,HorizontalILDMAE,1.81742437155999
P0117,117,14,SUpDEqNN,SUpDEq + Natural Neighbor,MeasuredDomainERB,2.14565242101509
P0117,117,14,SUpDEqNN,SUpDEq + Natural Neighbor,Contralateral25ERB,2.28690779323633
P0117,117,14,SUpDEqNN,SUpDEq + Natural Neighbor,ContralateralHemisphereHighFrequency,6.26146687555802
P0117,117,14,SUpDEqNN,SUpDEq + Natural Neighbor,HorizontalILDMAE,1.51243911481724
P0117,117,14,SUpDEqBary,SUpDEq + Barycentric,MeasuredDomainERB,2.03358967637719
P0117,117,14,SUpDEqBary,SUpDEq + Barycentric,Contralateral25ERB,2.27692905385609
P0117,117,14,SUpDEqBary,SUpDEq + Barycentric,ContralateralHemisphereHighFrequency,6.04181503710311
P0117,117,14,SUpDEqBary,SUpDEq + Barycentric,HorizontalILDMAE,1.52052726063278
P0117,117,14,MCA,MCA,MeasuredDomainERB,1.2765198305311
P0117,117,14,MCA,MCA,Contralateral25ERB,2.35369079369807
P0117,117,14,MCA,MCA,ContralateralHemisphereHighFrequency,5.01019319289655
P0117,117,14,MCA,MCA,HorizontalILDMAE,1.25670486600546
P0117,117,26,SHOnly,SH only,MeasuredDomainERB,2.57332069148041
P0117,117,26,SHOnly,SH only,Contralateral25ERB,3.3570915584437
P0117,117,26,SHOnly,SH only,ContralateralHemisphereHighFrequency,8.01446586042772
P0117,117,26,SHOnly,SH only,HorizontalILDMAE,3.00760750291322
P0117,117,26,SUpDEqSH,SUpDEq + SH,MeasuredDomainERB,1.99303808499155
P0117,117,26,SUpDEqSH,SUpDEq + SH,Contralateral25ERB,2.31893869141475
P0117,117,26,SUpDEqSH,SUpDEq + SH,ContralateralHemisphereHighFrequency,5.78135287010995
P0117,117,26,SUpDEqSH,SUpDEq + SH,HorizontalILDMAE,2.10728765074304
P0117,117,26,SUpDEqNN,SUpDEq + Natural Neighbor,MeasuredDomainERB,2.15530816281161
P0117,117,26,SUpDEqNN,SUpDEq + Natural Neighbor,Contralateral25ERB,2.25332603834804
P0117,117,26,SUpDEqNN,SUpDEq + Natural Neighbor,ContralateralHemisphereHighFrequency,5.67507609922923
P0117,117,26,SUpDEqNN,SUpDEq + Natural Neighbor,HorizontalILDMAE,1.75986356675736
P0117,117,26,SUpDEqBary,SUpDEq + Barycentric,MeasuredDomainERB,1.99409552516114
P0117,117,26,SUpDEqBary,SUpDEq + Barycentric,Contralateral25ERB,2.14780369528997
P0117,117,26,SUpDEqBary,SUpDEq + Barycentric,ContralateralHemisphereHighFrequency,5.56182439248127
P0117,117,26,SUpDEqBary,SUpDEq + Barycentric,HorizontalILDMAE,1.84003112956752
P0117,117,26,MCA,MCA,MeasuredDomainERB,1.04991541608166
P0117,117,26,MCA,MCA,Contralateral25ERB,1.70970939853916
P0117,117,26,MCA,MCA,ContralateralHemisphereHighFrequency,4.72629929065217
P0117,117,26,MCA,MCA,HorizontalILDMAE,0.86899444872365
P0118,118,6,SHOnly,SH only,MeasuredDomainERB,3.03900525104659
P0118,118,6,SHOnly,SH only,Contralateral25ERB,2.38978934485415
P0118,118,6,SHOnly,SH only,ContralateralHemisphereHighFrequency,6.22052700365953
P0118,118,6,SHOnly,SH only,HorizontalILDMAE,2.03157922106555
P0118,118,6,SUpDEqSH,SUpDEq + SH,MeasuredDomainERB,2.59457717628489
P0118,118,6,SUpDEqSH,SUpDEq + SH,Contralateral25ERB,2.37309523502401
P0118,118,6,SUpDEqSH,SUpDEq + SH,ContralateralHemisphereHighFrequency,5.97071160324414
P0118,118,6,SUpDEqSH,SUpDEq + SH,HorizontalILDMAE,2.52652623101106
P0118,118,6,SUpDEqNN,SUpDEq + Natural Neighbor,MeasuredDomainERB,2.48881699768281
P0118,118,6,SUpDEqNN,SUpDEq + Natural Neighbor,Contralateral25ERB,2.4699019305839
P0118,118,6,SUpDEqNN,SUpDEq + Natural Neighbor,ContralateralHemisphereHighFrequency,5.8631118208993
P0118,118,6,SUpDEqNN,SUpDEq + Natural Neighbor,HorizontalILDMAE,2.61588582136425
P0118,118,6,SUpDEqBary,SUpDEq + Barycentric,MeasuredDomainERB,2.68779796695185
P0118,118,6,SUpDEqBary,SUpDEq + Barycentric,Contralateral25ERB,2.56564952192005
P0118,118,6,SUpDEqBary,SUpDEq + Barycentric,ContralateralHemisphereHighFrequency,6.01328625116816
P0118,118,6,SUpDEqBary,SUpDEq + Barycentric,HorizontalILDMAE,2.48227685247263
P0118,118,6,MCA,MCA,MeasuredDomainERB,2.03362884578802
P0118,118,6,MCA,MCA,Contralateral25ERB,1.87015101110476
P0118,118,6,MCA,MCA,ContralateralHemisphereHighFrequency,6.4340267887937
P0118,118,6,MCA,MCA,HorizontalILDMAE,1.40625921804564
P0118,118,14,SHOnly,SH only,MeasuredDomainERB,2.51026673551803
P0118,118,14,SHOnly,SH only,Contralateral25ERB,5.46715921513954
P0118,118,14,SHOnly,SH only,ContralateralHemisphereHighFrequency,9.08604404353724
P0118,118,14,SHOnly,SH only,HorizontalILDMAE,3.29478573820507
P0118,118,14,SUpDEqSH,SUpDEq + SH,MeasuredDomainERB,1.71357496251191
P0118,118,14,SUpDEqSH,SUpDEq + SH,Contralateral25ERB,2.51817289985833
P0118,118,14,SUpDEqSH,SUpDEq + SH,ContralateralHemisphereHighFrequency,5.55607194515311
P0118,118,14,SUpDEqSH,SUpDEq + SH,HorizontalILDMAE,1.62042561116765
P0118,118,14,SUpDEqNN,SUpDEq + Natural Neighbor,MeasuredDomainERB,2.09555788473431
P0118,118,14,SUpDEqNN,SUpDEq + Natural Neighbor,Contralateral25ERB,2.56728114807519
P0118,118,14,SUpDEqNN,SUpDEq + Natural Neighbor,ContralateralHemisphereHighFrequency,6.41449940603041
P0118,118,14,SUpDEqNN,SUpDEq + Natural Neighbor,HorizontalILDMAE,1.82341279040577
P0118,118,14,SUpDEqBary,SUpDEq + Barycentric,MeasuredDomainERB,2.02740639733144
P0118,118,14,SUpDEqBary,SUpDEq + Barycentric,Contralateral25ERB,2.56592025811596
P0118,118,14,SUpDEqBary,SUpDEq + Barycentric,ContralateralHemisphereHighFrequency,6.14480172365651
P0118,118,14,SUpDEqBary,SUpDEq + Barycentric,HorizontalILDMAE,1.71202236510625
P0118,118,14,MCA,MCA,MeasuredDomainERB,1.18409782338738
P0118,118,14,MCA,MCA,Contralateral25ERB,2.32303670055568
P0118,118,14,MCA,MCA,ContralateralHemisphereHighFrequency,4.77067882620098
P0118,118,14,MCA,MCA,HorizontalILDMAE,1.01479785164347
P0118,118,26,SHOnly,SH only,MeasuredDomainERB,2.58105127487343
P0118,118,26,SHOnly,SH only,Contralateral25ERB,3.48074394047551
P0118,118,26,SHOnly,SH only,ContralateralHemisphereHighFrequency,8.27916622235402
P0118,118,26,SHOnly,SH only,HorizontalILDMAE,3.25535339114441
P0118,118,26,SUpDEqSH,SUpDEq + SH,MeasuredDomainERB,2.01712123990971
P0118,118,26,SUpDEqSH,SUpDEq + SH,Contralateral25ERB,2.18456175482735
P0118,118,26,SUpDEqSH,SUpDEq + SH,ContralateralHemisphereHighFrequency,5.83604889212163
P0118,118,26,SUpDEqSH,SUpDEq + SH,HorizontalILDMAE,2.90918429150907
P0118,118,26,SUpDEqNN,SUpDEq + Natural Neighbor,MeasuredDomainERB,1.97789725507519
P0118,118,26,SUpDEqNN,SUpDEq + Natural Neighbor,Contralateral25ERB,2.05995012424016
P0118,118,26,SUpDEqNN,SUpDEq + Natural Neighbor,ContralateralHemisphereHighFrequency,5.77300148467813
P0118,118,26,SUpDEqNN,SUpDEq + Natural Neighbor,HorizontalILDMAE,3.02650509929498
P0118,118,26,SUpDEqBary,SUpDEq + Barycentric,MeasuredDomainERB,1.88101318816506
P0118,118,26,SUpDEqBary,SUpDEq + Barycentric,Contralateral25ERB,2.0621880494551
P0118,118,26,SUpDEqBary,SUpDEq + Barycentric,ContralateralHemisphereHighFrequency,5.64668811317271
P0118,118,26,SUpDEqBary,SUpDEq + Barycentric,HorizontalILDMAE,3.00043319500497
P0118,118,26,MCA,MCA,MeasuredDomainERB,0.993766455331861
P0118,118,26,MCA,MCA,Contralateral25ERB,1.59149997109255
P0118,118,26,MCA,MCA,ContralateralHemisphereHighFrequency,4.55011522810506
P0118,118,26,MCA,MCA,HorizontalILDMAE,0.845314215990581
P0122,122,6,SHOnly,SH only,MeasuredDomainERB,3.07306141717184
P0122,122,6,SHOnly,SH only,Contralateral25ERB,2.35037783883973
P0122,122,6,SHOnly,SH only,ContralateralHemisphereHighFrequency,6.42016429331417
P0122,122,6,SHOnly,SH only,HorizontalILDMAE,1.532500389776
P0122,122,6,SUpDEqSH,SUpDEq + SH,MeasuredDomainERB,2.6124047390968
P0122,122,6,SUpDEqSH,SUpDEq + SH,Contralateral25ERB,2.21201907226972
P0122,122,6,SUpDEqSH,SUpDEq + SH,ContralateralHemisphereHighFrequency,6.29630469434106
P0122,122,6,SUpDEqSH,SUpDEq + SH,HorizontalILDMAE,1.65943722462049
P0122,122,6,SUpDEqNN,SUpDEq + Natural Neighbor,MeasuredDomainERB,2.48100378380616
P0122,122,6,SUpDEqNN,SUpDEq + Natural Neighbor,Contralateral25ERB,2.39449291571812
P0122,122,6,SUpDEqNN,SUpDEq + Natural Neighbor,ContralateralHemisphereHighFrequency,6.16210659735765
P0122,122,6,SUpDEqNN,SUpDEq + Natural Neighbor,HorizontalILDMAE,1.60032810878391
P0122,122,6,SUpDEqBary,SUpDEq + Barycentric,MeasuredDomainERB,2.61356917784079
P0122,122,6,SUpDEqBary,SUpDEq + Barycentric,Contralateral25ERB,2.5675457308142
P0122,122,6,SUpDEqBary,SUpDEq + Barycentric,ContralateralHemisphereHighFrequency,5.92352996641254
P0122,122,6,SUpDEqBary,SUpDEq + Barycentric,HorizontalILDMAE,1.52533893070861
P0122,122,6,MCA,MCA,MeasuredDomainERB,2.09095866324273
P0122,122,6,MCA,MCA,Contralateral25ERB,1.79734970399089
P0122,122,6,MCA,MCA,ContralateralHemisphereHighFrequency,6.48788254166208
P0122,122,6,MCA,MCA,HorizontalILDMAE,0.974725071529311
P0122,122,14,SHOnly,SH only,MeasuredDomainERB,2.64913521867884
P0122,122,14,SHOnly,SH only,Contralateral25ERB,5.69862133308719
P0122,122,14,SHOnly,SH only,ContralateralHemisphereHighFrequency,9.7888238395755
P0122,122,14,SHOnly,SH only,HorizontalILDMAE,3.94130994043813
P0122,122,14,SUpDEqSH,SUpDEq + SH,MeasuredDomainERB,1.69362459915782
P0122,122,14,SUpDEqSH,SUpDEq + SH,Contralateral25ERB,2.5937996393256
P0122,122,14,SUpDEqSH,SUpDEq + SH,ContralateralHemisphereHighFrequency,5.85666205900605
P0122,122,14,SUpDEqSH,SUpDEq + SH,HorizontalILDMAE,1.86156732084869
P0122,122,14,SUpDEqNN,SUpDEq + Natural Neighbor,MeasuredDomainERB,2.02431469383838
P0122,122,14,SUpDEqNN,SUpDEq + Natural Neighbor,Contralateral25ERB,2.29497857905349
P0122,122,14,SUpDEqNN,SUpDEq + Natural Neighbor,ContralateralHemisphereHighFrequency,5.87811532533094
P0122,122,14,SUpDEqNN,SUpDEq + Natural Neighbor,HorizontalILDMAE,1.70962640350896
P0122,122,14,SUpDEqBary,SUpDEq + Barycentric,MeasuredDomainERB,1.98518915711208
P0122,122,14,SUpDEqBary,SUpDEq + Barycentric,Contralateral25ERB,2.27855758639921
P0122,122,14,SUpDEqBary,SUpDEq + Barycentric,ContralateralHemisphereHighFrequency,5.68262220557709
P0122,122,14,SUpDEqBary,SUpDEq + Barycentric,HorizontalILDMAE,1.61323858496356
P0122,122,14,MCA,MCA,MeasuredDomainERB,1.25103199032342
P0122,122,14,MCA,MCA,Contralateral25ERB,2.43481076823269
P0122,122,14,MCA,MCA,ContralateralHemisphereHighFrequency,4.77939075702345
P0122,122,14,MCA,MCA,HorizontalILDMAE,0.818280662484342
P0122,122,26,SHOnly,SH only,MeasuredDomainERB,2.69795759363962
P0122,122,26,SHOnly,SH only,Contralateral25ERB,3.73086005380059
P0122,122,26,SHOnly,SH only,ContralateralHemisphereHighFrequency,9.08340988034307
