Seed,SubjectLabel,SubjectID,Variant,Metric,Unit,Value
20260821,P0194,194,FiLM-SIREN E130,HFSecondDifferenceMAE,dB/bin^2,0.32791170477867126
20260821,P0194,194,FiLM-SIREN E130,MultiScaleNotchDepthMAE,dB,0.58389180898666382
20260821,P0194,194,FSC E190,FullSphereERB,dB,0.79798123019061395
20260821,P0194,194,FSC E190,Contralateral25ERB,dB,1.25359871792734
20260821,P0194,194,FSC E190,ERBBandILDMean,dB,1.6172120571136475
20260821,P0194,194,FSC E190,ITDWeightedMAE,us,19.274518100178941
20260821,P0194,194,FSC E190,FullSphereLSD,dB,3.2747078508440008
20260821,P0194,194,FSC E190,HFFirstDifferenceMAE,dB/bin,0.44690918922424316
20260821,P0194,194,FSC E190,HFSecondDifferenceMAE,dB/bin^2,0.26182806491851807
20260821,P0194,194,FSC E190,MultiScaleNotchDepthMAE,dB,0.50586885213851929
20260822,P0194,194,FiLM-SIREN E130,FullSphereERB,dB,0.83511507635383697
20260822,P0194,194,FiLM-SIREN E130,Contralateral25ERB,dB,1.2873722772530001
20260822,P0194,194,FiLM-SIREN E130,ERBBandILDMean,dB,1.787278413772583
20260822,P0194,194,FiLM-SIREN E130,ITDWeightedMAE,us,19.209403139418491
20260822,P0194,194,FiLM-SIREN E130,FullSphereLSD,dB,3.4975203011295006
20260822,P0194,194,FiLM-SIREN E130,HFFirstDifferenceMAE,dB/bin,0.52185279130935669
20260822,P0194,194,FiLM-SIREN E130,HFSecondDifferenceMAE,dB/bin^2,0.32357630133628845
20260822,P0194,194,FiLM-SIREN E130,MultiScaleNotchDepthMAE,dB,0.58100599050521851
20260822,P0194,194,FSC E190,FullSphereERB,dB,0.80436853189328195
20260822,P0194,194,FSC E190,Contralateral25ERB,dB,1.2587538490388499
20260822,P0194,194,FSC E190,ERBBandILDMean,dB,1.6942309141159058
20260822,P0194,194,FSC E190,ITDWeightedMAE,us,19.204433006672559
20260822,P0194,194,FSC E190,FullSphereLSD,dB,3.2241153044463315
20260822,P0194,194,FSC E190,HFFirstDifferenceMAE,dB/bin,0.44423839449882507
20260822,P0194,194,FSC E190,HFSecondDifferenceMAE,dB/bin^2,0.25903984904289246
20260822,P0194,194,FSC E190,MultiScaleNotchDepthMAE,dB,0.50296956300735474
20260823,P0194,194,FiLM-SIREN E130,FullSphereERB,dB,0.81902719395510404
20260823,P0194,194,FiLM-SIREN E130,Contralateral25ERB,dB,1.26105353837403
20260823,P0194,194,FiLM-SIREN E130,ERBBandILDMean,dB,1.7506940364837646
20260823,P0194,194,FiLM-SIREN E130,ITDWeightedMAE,us,19.377161188964148
20260823,P0194,194,FiLM-SIREN E130,FullSphereLSD,dB,3.5220576732870246
20260823,P0194,194,FiLM-SIREN E130,HFFirstDifferenceMAE,dB/bin,0.51777553558349609
20260823,P0194,194,FiLM-SIREN E130,HFSecondDifferenceMAE,dB/bin^2,0.31676286458969116
20260823,P0194,194,FiLM-SIREN E130,MultiScaleNotchDepthMAE,dB,0.58101344108581543
20260823,P0194,194,FSC E190,FullSphereERB,dB,0.78876203249653898
20260823,P0194,194,FSC E190,Contralateral25ERB,dB,1.2356026981863799
20260823,P0194,194,FSC E190,ERBBandILDMean,dB,1.6580840349197388
20260823,P0194,194,FSC E190,ITDWeightedMAE,us,19.324319353495611
20260823,P0194,194,FSC E190,FullSphereLSD,dB,3.2417448659738053
20260823,P0194,194,FSC E190,HFFirstDifferenceMAE,dB/bin,0.44545188546180725
20260823,P0194,194,FSC E190,HFSecondDifferenceMAE,dB/bin^2,0.25998014211654663
20260823,P0194,194,FSC E190,MultiScaleNotchDepthMAE,dB,0.5054658055305481
20260821,P0198,198,FiLM-SIREN E130,FullSphereERB,dB,0.82016650928614698
20260821,P0198,198,FiLM-SIREN E130,Contralateral25ERB,dB,1.1676962765828101
20260821,P0198,198,FiLM-SIREN E130,ERBBandILDMean,dB,1.562381386756897
20260821,P0198,198,FiLM-SIREN E130,ITDWeightedMAE,us,18.282115037695419
20260821,P0198,198,FiLM-SIREN E130,FullSphereLSD,dB,3.6176553611566051
20260821,P0198,198,FiLM-SIREN E130,HFFirstDifferenceMAE,dB/bin,0.39795231819152832
20260821,P0198,198,FiLM-SIREN E130,HFSecondDifferenceMAE,dB/bin^2,0.22192893922328949
20260821,P0198,198,FiLM-SIREN E130,MultiScaleNotchDepthMAE,dB,0.4600989818572998
20260821,P0198,198,FSC E190,FullSphereERB,dB,0.79119035339953303
20260821,P0198,198,FSC E190,Contralateral25ERB,dB,1.16413045529891
20260821,P0198,198,FSC E190,ERBBandILDMean,dB,1.49590003490448
20260821,P0198,198,FSC E190,ITDWeightedMAE,us,18.226098479780383
20260821,P0198,198,FSC E190,FullSphereLSD,dB,3.4120488105370743
20260821,P0198,198,FSC E190,HFFirstDifferenceMAE,dB/bin,0.35358542203903198
20260821,P0198,198,FSC E190,HFSecondDifferenceMAE,dB/bin^2,0.18764413893222809
20260821,P0198,198,FSC E190,MultiScaleNotchDepthMAE,dB,0.42314758896827698
20260822,P0198,198,FiLM-SIREN E130,FullSphereERB,dB,0.83081485087418305
20260822,P0198,198,FiLM-SIREN E130,Contralateral25ERB,dB,1.19430752424372
20260822,P0198,198,FiLM-SIREN E130,ERBBandILDMean,dB,1.5429402589797974
20260822,P0198,198,FiLM-SIREN E130,ITDWeightedMAE,us,18.265478563882137
20260822,P0198,198,FiLM-SIREN E130,FullSphereLSD,dB,3.6120512880406652
20260822,P0198,198,FiLM-SIREN E130,HFFirstDifferenceMAE,dB/bin,0.39683747291564941
20260822,P0198,198,FiLM-SIREN E130,HFSecondDifferenceMAE,dB/bin^2,0.21892461180686951
20260822,P0198,198,FiLM-SIREN E130,MultiScaleNotchDepthMAE,dB,0.4583590030670166
20260822,P0198,198,FSC E190,FullSphereERB,dB,0.80251153072130899
20260822,P0198,198,FSC E190,Contralateral25ERB,dB,1.18485159553504
20260822,P0198,198,FSC E190,ERBBandILDMean,dB,1.4790374040603638
20260822,P0198,198,FSC E190,ITDWeightedMAE,us,18.238755979149317
20260822,P0198,198,FSC E190,FullSphereLSD,dB,3.4204501103492659
20260822,P0198,198,FSC E190,HFFirstDifferenceMAE,dB/bin,0.35284769535064697
20260822,P0198,198,FSC E190,HFSecondDifferenceMAE,dB/bin^2,0.18575082719326019
20260822,P0198,198,FSC E190,MultiScaleNotchDepthMAE,dB,0.42240908741950989
20260823,P0198,198,FiLM-SIREN E130,FullSphereERB,dB,0.83277784596050297
20260823,P0198,198,FiLM-SIREN E130,Contralateral25ERB,dB,1.14232127205023
20260823,P0198,198,FiLM-SIREN E130,ERBBandILDMean,dB,1.5896477699279785
20260823,P0198,198,FiLM-SIREN E130,ITDWeightedMAE,us,18.252178099338948
20260823,P0198,198,FiLM-SIREN E130,FullSphereLSD,dB,3.680678051664823
20260823,P0198,198,FiLM-SIREN E130,HFFirstDifferenceMAE,dB/bin,0.40179014205932617
20260823,P0198,198,FiLM-SIREN E130,HFSecondDifferenceMAE,dB/bin^2,0.22643613815307617
20260823,P0198,198,FiLM-SIREN E130,MultiScaleNotchDepthMAE,dB,0.46226629614830017
20260823,P0198,198,FSC E190,FullSphereERB,dB,0.80263091733562497
20260823,P0198,198,FSC E190,Contralateral25ERB,dB,1.1248674706032
20260823,P0198,198,FSC E190,ERBBandILDMean,dB,1.5035507678985596
20260823,P0198,198,FSC E190,ITDWeightedMAE,us,18.226424491639005
20260823,P0198,198,FSC E190,FullSphereLSD,dB,3.4525188072055073
20260823,P0198,198,FSC E190,HFFirstDifferenceMAE,dB/bin,0.3546048104763031
20260823,P0198,198,FSC E190,HFSecondDifferenceMAE,dB/bin^2,0.19000737369060516
20260823,P0198,198,FSC E190,MultiScaleNotchDepthMAE,dB,0.42327466607093811
20260821,P0202,202,FiLM-SIREN E130,FullSphereERB,dB,0.85984598737210505
20260821,P0202,202,FiLM-SIREN E130,Contralateral25ERB,dB,1.23648597942866
20260821,P0202,202,FiLM-SIREN E130,ERBBandILDMean,dB,1.7562909126281738
20260821,P0202,202,FiLM-SIREN E130,ITDWeightedMAE,us,13.725602460192755
20260821,P0202,202,FiLM-SIREN E130,FullSphereLSD,dB,3.6096490621929327
20260821,P0202,202,FiLM-SIREN E130,HFFirstDifferenceMAE,dB/bin,0.41689395904541016
20260821,P0202,202,FiLM-SIREN E130,HFSecondDifferenceMAE,dB/bin^2,0.23903259634971619
20260821,P0202,202,FiLM-SIREN E130,MultiScaleNotchDepthMAE,dB,0.48246017098426819
20260821,P0202,202,FSC E190,FullSphereERB,dB,0.83347717134647104
20260821,P0202,202,FSC E190,Contralateral25ERB,dB,1.2405222358507599
20260821,P0202,202,FSC E190,ERBBandILDMean,dB,1.6764886379241943
20260821,P0202,202,FSC E190,ITDWeightedMAE,us,13.724819587467776
20260821,P0202,202,FSC E190,FullSphereLSD,dB,3.4120253986113598
20260821,P0202,202,FSC E190,HFFirstDifferenceMAE,dB/bin,0.35400065779685974
20260821,P0202,202,FSC E190,HFSecondDifferenceMAE,dB/bin^2,0.18589529395103455
20260821,P0202,202,FSC E190,MultiScaleNotchDepthMAE,dB,0.42585444450378418
20260822,P0202,202,FiLM-SIREN E130,FullSphereERB,dB,0.85637772496018305
20260822,P0202,202,FiLM-SIREN E130,Contralateral25ERB,dB,1.23403031676855
20260822,P0202,202,FiLM-SIREN E130,ERBBandILDMean,dB,1.7261788845062256
20260822,P0202,202,FiLM-SIREN E130,ITDWeightedMAE,us,13.799018114970668
20260822,P0202,202,FiLM-SIREN E130,FullSphereLSD,dB,3.6242449784445321
20260822,P0202,202,FiLM-SIREN E130,HFFirstDifferenceMAE,dB/bin,0.41547366976737976
20260822,P0202,202,FiLM-SIREN E130,HFSecondDifferenceMAE,dB/bin^2,0.23537325859069824
20260822,P0202,202,FiLM-SIREN E130,MultiScaleNotchDepthMAE,dB,0.48210477828979492
20260822,P0202,202,FSC E190,FullSphereERB,dB,0.82588339293229596
20260822,P0202,202,FSC E190,Contralateral25ERB,dB,1.21462918455678
20260822,P0202,202,FSC E190,ERBBandILDMean,dB,1.6272245645523071
20260822,P0202,202,FSC E190,ITDWeightedMAE,us,13.768489046502618
20260822,P0202,202,FSC E190,FullSphereLSD,dB,3.4219319983233438
20260822,P0202,202,FSC E190,HFFirstDifferenceMAE,dB/bin,0.3526151180267334
20260822,P0202,202,FSC E190,HFSecondDifferenceMAE,dB/bin^2,0.18319821357727051
20260822,P0202,202,FSC E190,MultiScaleNotchDepthMAE,dB,0.42669486999511719
20260823,P0202,202,FiLM-SIREN E130,FullSphereERB,dB,0.85080601501956399
20260823,P0202,202,FiLM-SIREN E130,Contralateral25ERB,dB,1.2610947847881
20260823,P0202,202,FiLM-SIREN E130,ERBBandILDMean,dB,1.7225890159606934
20260823,P0202,202,FiLM-SIREN E130,ITDWeightedMAE,us,13.804004374622409
20260823,P0202,202,FiLM-SIREN E130,FullSphereLSD,dB,3.627301297002707
20260823,P0202,202,FiLM-SIREN E130,HFFirstDifferenceMAE,dB/bin,0.41790428757667542
20260823,P0202,202,FiLM-SIREN E130,HFSecondDifferenceMAE,dB/bin^2,0.2398354560136795
20260823,P0202,202,FiLM-SIREN E130,MultiScaleNotchDepthMAE,dB,0.48505792021751404
20260823,P0202,202,FSC E190,FullSphereERB,dB,0.82795572884663204
20260823,P0202,202,FSC E190,Contralateral25ERB,dB,1.2557103352771799
20260823,P0202,202,FSC E190,ERBBandILDMean,dB,1.657495379447937
20260823,P0202,202,FSC E190,ITDWeightedMAE,us,13.788384916000142
20260823,P0202,202,FSC E190,FullSphereLSD,dB,3.4270041827626145
20260823,P0202,202,FSC E190,HFFirstDifferenceMAE,dB/bin,0.35472288727760315
20260823,P0202,202,FSC E190,HFSecondDifferenceMAE,dB/bin^2,0.1882501095533371
20260823,P0202,202,FSC E190,MultiScaleNotchDepthMAE,dB,0.42720678448677063
20260821,P0203,203,FiLM-SIREN E130,FullSphereERB,dB,0.70788768900529497
20260821,P0203,203,FiLM-SIREN E130,Contralateral25ERB,dB,1.0364440869304099
20260821,P0203,203,FiLM-SIREN E130,ERBBandILDMean,dB,1.3848906755447388
20260821,P0203,203,FiLM-SIREN E130,ITDWeightedMAE,us,18.046032088691792
20260821,P0203,203,FiLM-SIREN E130,FullSphereLSD,dB,3.6995026570382996
20260821,P0203,203,FiLM-SIREN E130,HFFirstDifferenceMAE,dB/bin,0.52172499895095825
20260821,P0203,203,FiLM-SIREN E130,HFSecondDifferenceMAE,dB/bin^2,0.34779646992683411
20260821,P0203,203,FiLM-SIREN E130,MultiScaleNotchDepthMAE,dB,0.55349516868591309
20260821,P0203,203,FSC E190,FullSphereERB,dB,0.68254978869345595
20260821,P0203,203,FSC E190,Contralateral25ERB,dB,1.0211664108907501
20260821,P0203,203,FSC E190,ERBBandILDMean,dB,1.309786319732666
20260821,P0203,203,FSC E190,ITDWeightedMAE,us,18.082463279978178
20260821,P0203,203,FSC E190,FullSphereLSD,dB,3.4463485274487837
20260821,P0203,203,FSC E190,HFFirstDifferenceMAE,dB/bin,0.43277996778488159
20260821,P0203,203,FSC E190,HFSecondDifferenceMAE,dB/bin^2,0.26033899188041687
20260821,P0203,203,FSC E190,MultiScaleNotchDepthMAE,dB,0.4796195924282074
20260822,P0203,203,FiLM-SIREN E130,FullSphereERB,dB,0.72179582891501803
20260822,P0203,203,FiLM-SIREN E130,Contralateral25ERB,dB,1.05302738955773
20260822,P0203,203,FiLM-SIREN E130,ERBBandILDMean,dB,1.3905457258224487
20260822,P0203,203,FiLM-SIREN E130,ITDWeightedMAE,us,18.201699362971947
20260822,P0203,203,FiLM-SIREN E130,FullSphereLSD,dB,3.682936963352653
20260822,P0203,203,FiLM-SIREN E130,HFFirstDifferenceMAE,dB/bin,0.50862807035446167
20260822,P0203,203,FiLM-SIREN E130,HFSecondDifferenceMAE,dB/bin^2,0.33189070224761963
20260822,P0203,203,FiLM-SIREN E130,MultiScaleNotchDepthMAE,dB,0.54380512237548828
20260822,P0203,203,FSC E190,FullSphereERB,dB,0.69585003081073604
20260822,P0203,203,FSC E190,Contralateral25ERB,dB,1.0448100638117099
20260822,P0203,203,FSC E190,ERBBandILDMean,dB,1.3304641246795654
20260822,P0203,203,FSC E190,ITDWeightedMAE,us,18.199785680850574
20260822,P0203,203,FSC E190,FullSphereLSD,dB,3.4421745988583416
20260822,P0203,203,FSC E190,HFFirstDifferenceMAE,dB/bin,0.42893296480178833
20260822,P0203,203,FSC E190,HFSecondDifferenceMAE,dB/bin^2,0.25553393363952637
20260822,P0203,203,FSC E190,MultiScaleNotchDepthMAE,dB,0.47718501091003418
20260823,P0203,203,FiLM-SIREN E130,FullSphereERB,dB,0.70780656552933097
20260823,P0203,203,FiLM-SIREN E130,Contralateral25ERB,dB,1.04025167630979
20260823,P0203,203,FiLM-SIREN E130,ERBBandILDMean,dB,1.3849953413009644
20260823,P0203,203,FiLM-SIREN E130,ITDWeightedMAE,us,18.05303364262943
20260823,P0203,203,FiLM-SIREN E130,FullSphereLSD,dB,3.682268974590766
20260823,P0203,203,FiLM-SIREN E130,HFFirstDifferenceMAE,dB/bin,0.51209259033203125
20260823,P0203,203,FiLM-SIREN E130,HFSecondDifferenceMAE,dB/bin^2,0.33560237288475037
20260823,P0203,203,FiLM-SIREN E130,MultiScaleNotchDepthMAE,dB,0.54848098754882812
20260823,P0203,203,FSC E190,FullSphereERB,dB,0.68807182304094305
20260823,P0203,203,FSC E190,Contralateral25ERB,dB,1.0259572378552799
20260823,P0203,203,FSC E190,ERBBandILDMean,dB,1.3179713487625122
20260823,P0203,203,FSC E190,ITDWeightedMAE,us,18.060177395317552
20260823,P0203,203,FSC E190,FullSphereLSD,dB,3.4344659417802639
20260823,P0203,203,FSC E190,HFFirstDifferenceMAE,dB/bin,0.43155437707901001
20260823,P0203,203,FSC E190,HFSecondDifferenceMAE,dB/bin^2,0.25956085324287415
20260823,P0203,203,FSC E190,MultiScaleNotchDepthMAE,dB,0.4785982072353363
20260821,P0207,207,FiLM-SIREN E130,FullSphereERB,dB,0.875877557682469
20260821,P0207,207,FiLM-SIREN E130,Contralateral25ERB,dB,1.23999800451591
20260821,P0207,207,FiLM-SIREN E130,ERBBandILDMean,dB,1.5634900331497192
20260821,P0207,207,FiLM-SIREN E130,ITDWeightedMAE,us,14.284776276930437
20260821,P0207,207,FiLM-SIREN E130,FullSphereLSD,dB,3.6277618069790134
20260821,P0207,207,FiLM-SIREN E130,HFFirstDifferenceMAE,dB/bin,0.47494983673095703
20260821,P0207,207,FiLM-SIREN E130,HFSecondDifferenceMAE,dB/bin^2,0.29992273449897766
20260821,P0207,207,FiLM-SIREN E130,MultiScaleNotchDepthMAE,dB,0.52089887857437134
20260821,P0207,207,FSC E190,FullSphereERB,dB,0.84703578569599003
20260821,P0207,207,FSC E190,Contralateral25ERB,dB,1.2166370167537499
20260821,P0207,207,FSC E190,ERBBandILDMean,dB,1.534065842628479
20260821,P0207,207,FSC E190,ITDWeightedMAE,us,14.291596752358387
20260821,P0207,207,FSC E190,FullSphereLSD,dB,3.3854502321806268
20260821,P0207,207,FSC E190,HFFirstDifferenceMAE,dB/bin,0.38812166452407837
20260821,P0207,207,FSC E190,HFSecondDifferenceMAE,dB/bin^2,0.22633326053619385
20260821,P0207,207,FSC E190,MultiScaleNotchDepthMAE,dB,0.43799734115600586
20260822,P0207,207,FiLM-SIREN E130,FullSphereERB,dB,0.86341942710488495
20260822,P0207,207,FiLM-SIREN E130,Contralateral25ERB,dB,1.20968959953536
20260822,P0207,207,FiLM-SIREN E130,ERBBandILDMean,dB,1.5945110321044922
20260822,P0207,207,FiLM-SIREN E130,ITDWeightedMAE,us,14.102797359832474
20260822,P0207,207,FiLM-SIREN E130,FullSphereLSD,dB,3.5774579942654947
20260822,P0207,207,FiLM-SIREN E130,HFFirstDifferenceMAE,dB/bin,0.47228017449378967
20260822,P0207,207,FiLM-SIREN E130,HFSecondDifferenceMAE,dB/bin^2,0.2946617603302002
20260822,P0207,207,FiLM-SIREN E130,MultiScaleNotchDepthMAE,dB,0.52084845304489136
20260822,P0207,207,FSC E190,FullSphereERB,dB,0.82689338203114504
20260822,P0207,207,FSC E190,Contralateral25ERB,dB,1.1885879580633001
20260822,P0207,207,FSC E190,ERBBandILDMean,dB,1.5409425497055054
20260822,P0207,207,FSC E190,ITDWeightedMAE,us,14.138346607045637
20260822,P0207,207,FSC E190,FullSphereLSD,dB,3.3400944000076986
20260822,P0207,207,FSC E190,HFFirstDifferenceMAE,dB/bin,0.38666173815727234
20260822,P0207,207,FSC E190,HFSecondDifferenceMAE,dB/bin^2,0.22279131412506104
20260822,P0207,207,FSC E190,MultiScaleNotchDepthMAE,dB,0.43853035569190979
20260823,P0207,207,FiLM-SIREN E130,FullSphereERB,dB,0.89724354523322403
20260823,P0207,207,FiLM-SIREN E130,Contralateral25ERB,dB,1.25707937613739
20260823,P0207,207,FiLM-SIREN E130,ERBBandILDMean,dB,1.6608049869537354
20260823,P0207,207,FiLM-SIREN E130,ITDWeightedMAE,us,14.222213906957311
20260823,P0207,207,FiLM-SIREN E130,FullSphereLSD,dB,3.6789801863742064
20260823,P0207,207,FiLM-SIREN E130,HFFirstDifferenceMAE,dB/bin,0.46800726652145386
20260823,P0207,207,FiLM-SIREN E130,HFSecondDifferenceMAE,dB/bin^2,0.29076993465423584
20260823,P0207,207,FiLM-SIREN E130,MultiScaleNotchDepthMAE,dB,0.51457005739212036
20260823,P0207,207,FSC E190,FullSphereERB,dB,0.87333354552833697
20260823,P0207,207,FSC E190,Contralateral25ERB,dB,1.2289034874817399
20260823,P0207,207,FSC E190,ERBBandILDMean,dB,1.6165434122085571
20260823,P0207,207,FSC E190,ITDWeightedMAE,us,14.275631576065361
20260823,P0207,207,FSC E190,FullSphereLSD,dB,3.4586334565543
20260823,P0207,207,FSC E190,HFFirstDifferenceMAE,dB/bin,0.38777559995651245
20260823,P0207,207,FSC E190,HFSecondDifferenceMAE,dB/bin^2,0.22589746117591858
20260823,P0207,207,FSC E190,MultiScaleNotchDepthMAE,dB,0.4386676549911499
20260821,P0208,208,FiLM-SIREN E130,FullSphereERB,dB,0.84472211948544496
20260821,P0208,208,FiLM-SIREN E130,Contralateral25ERB,dB,1.1004553274203901
20260821,P0208,208,FiLM-SIREN E130,ERBBandILDMean,dB,1.600128173828125
20260821,P0208,208,FiLM-SIREN E130,ITDWeightedMAE,us,18.206021695876579
20260821,P0208,208,FiLM-SIREN E130,FullSphereLSD,dB,4.1070873939461023
20260821,P0208,208,FiLM-SIREN E130,HFFirstDifferenceMAE,dB/bin,0.48486828804016113
20260821,P0208,208,FiLM-SIREN E130,HFSecondDifferenceMAE,dB/bin^2,0.29570847749710083
20260821,P0208,208,FiLM-SIREN E130,MultiScaleNotchDepthMAE,dB,0.57904291152954102
20260821,P0208,208,FSC E190,FullSphereERB,dB,0.81126315542981797
20260821,P0208,208,FSC E190,Contralateral25ERB,dB,1.0828809013045899
20260821,P0208,208,FSC E190,ERBBandILDMean,dB,1.5458283424377441
20260821,P0208,208,FSC E190,ITDWeightedMAE,us,18.21015360717788
20260821,P0208,208,FSC E190,FullSphereLSD,dB,3.8085746419407323
20260821,P0208,208,FSC E190,HFFirstDifferenceMAE,dB/bin,0.40485313534736633
20260821,P0208,208,FSC E190,HFSecondDifferenceMAE,dB/bin^2,0.2279852032661438
20260821,P0208,208,FSC E190,MultiScaleNotchDepthMAE,dB,0.49858856201171875
20260822,P0208,208,FiLM-SIREN E130,FullSphereERB,dB,0.82755547972044197
20260822,P0208,208,FiLM-SIREN E130,Contralateral25ERB,dB,1.16192203397504
20260822,P0208,208,FiLM-SIREN E130,ERBBandILDMean,dB,1.6263078451156616
20260822,P0208,208,FiLM-SIREN E130,ITDWeightedMAE,us,18.127224035618902
20260822,P0208,208,FiLM-SIREN E130,FullSphereLSD,dB,4.0916038770944096
20260822,P0208,208,FiLM-SIREN E130,HFFirstDifferenceMAE,dB/bin,0.4886394739151001
20260822,P0208,208,FiLM-SIREN E130,HFSecondDifferenceMAE,dB/bin^2,0.30110618472099304
20260822,P0208,208,FiLM-SIREN E130,MultiScaleNotchDepthMAE,dB,0.58088284730911255
20260822,P0208,208,FSC E190,FullSphereERB,dB,0.80272345866967598
20260822,P0208,208,FSC E190,Contralateral25ERB,dB,1.1697014462774
20260822,P0208,208,FSC E190,ERBBandILDMean,dB,1.5922991037368774
20260822,P0208,208,FSC E190,ITDWeightedMAE,us,18.164682097502919
20260822,P0208,208,FSC E190,FullSphereLSD,dB,3.8423657130056128
20260822,P0208,208,FSC E190,HFFirstDifferenceMAE,dB/bin,0.40436562895774841
20260822,P0208,208,FSC E190,HFSecondDifferenceMAE,dB/bin^2,0.22811131179332733
20260822,P0208,208,FSC E190,MultiScaleNotchDepthMAE,dB,0.49923202395439148
20260823,P0208,208,FiLM-SIREN E130,FullSphereERB,dB,0.85571258839230502
20260823,P0208,208,FiLM-SIREN E130,Contralateral25ERB,dB,1.1519864854742501
20260823,P0208,208,FiLM-SIREN E130,ERBBandILDMean,dB,1.6259860992431641
20260823,P0208,208,FiLM-SIREN E130,ITDWeightedMAE,us,18.283946069021759
20260823,P0208,208,FiLM-SIREN E130,FullSphereLSD,dB,4.1429545769464164
20260823,P0208,208,FiLM-SIREN E130,HFFirstDifferenceMAE,dB/bin,0.48362934589385986
20260823,P0208,208,FiLM-SIREN E130,HFSecondDifferenceMAE,dB/bin^2,0.29621109366416931
20260823,P0208,208,FiLM-SIREN E130,MultiScaleNotchDepthMAE,dB,0.57537871599197388
20260823,P0208,208,FSC E190,FullSphereERB,dB,0.82209166378897502
20260823,P0208,208,FSC E190,Contralateral25ERB,dB,1.1290179572667001
20260823,P0208,208,FSC E190,ERBBandILDMean,dB,1.5689741373062134
20260823,P0208,208,FSC E190,ITDWeightedMAE,us,18.268700382076744
20260823,P0208,208,FSC E190,FullSphereLSD,dB,3.8257596822938047
20260823,P0208,208,FSC E190,HFFirstDifferenceMAE,dB/bin,0.40521976351737976
20260823,P0208,208,FSC E190,HFSecondDifferenceMAE,dB/bin^2,0.2303491085767746
20260823,P0208,208,FSC E190,MultiScaleNotchDepthMAE,dB,0.4980766773223877
20260821,P0221,221,FiLM-SIREN E130,FullSphereERB,dB,0.913337375014589
20260821,P0221,221,FiLM-SIREN E130,Contralateral25ERB,dB,1.4095283054477601
20260821,P0221,221,FiLM-SIREN E130,ERBBandILDMean,dB,1.7807741165161133
20260821,P0221,221,FiLM-SIREN E130,ITDWeightedMAE,us,19.360839726724503
20260821,P0221,221,FiLM-SIREN E130,FullSphereLSD,dB,4.0068676763066478
20260821,P0221,221,FiLM-SIREN E130,HFFirstDifferenceMAE,dB/bin,0.48427003622055054
20260821,P0221,221,FiLM-SIREN E130,HFSecondDifferenceMAE,dB/bin^2,0.30006325244903564
20260821,P0221,221,FiLM-SIREN E130,MultiScaleNotchDepthMAE,dB,0.54084748029708862
20260821,P0221,221,FSC E190,FullSphereERB,dB,0.88388814007586902
20260821,P0221,221,FSC E190,Contralateral25ERB,dB,1.3961983419420301
20260821,P0221,221,FSC E190,ERBBandILDMean,dB,1.6322606801986694
20260821,P0221,221,FSC E190,ITDWeightedMAE,us,19.300808152424864
20260821,P0221,221,FSC E190,FullSphereLSD,dB,3.75876846380597
20260821,P0221,221,FSC E190,HFFirstDifferenceMAE,dB/bin,0.40240728855133057
20260821,P0221,221,FSC E190,HFSecondDifferenceMAE,dB/bin^2,0.2238115668296814
20260821,P0221,221,FSC E190,MultiScaleNotchDepthMAE,dB,0.46203216910362244
20260822,P0221,221,FiLM-SIREN E130,FullSphereERB,dB,0.89675928838503904
20260822,P0221,221,FiLM-SIREN E130,Contralateral25ERB,dB,1.3993534124442999
20260822,P0221,221,FiLM-SIREN E130,ERBBandILDMean,dB,1.8150876760482788
20260822,P0221,221,FiLM-SIREN E130,ITDWeightedMAE,us,19.330882197417814
20260822,P0221,221,FiLM-SIREN E130,FullSphereLSD,dB,4.0093433918565431
20260822,P0221,221,FiLM-SIREN E130,HFFirstDifferenceMAE,dB/bin,0.48072090744972229
20260822,P0221,221,FiLM-SIREN E130,HFSecondDifferenceMAE,dB/bin^2,0.29384014010429382
20260822,P0221,221,FiLM-SIREN E130,MultiScaleNotchDepthMAE,dB,0.53845089673995972
20260822,P0221,221,FSC E190,FullSphereERB,dB,0.86192995649225501
20260822,P0221,221,FSC E190,Contralateral25ERB,dB,1.37497272740007
20260822,P0221,221,FSC E190,ERBBandILDMean,dB,1.6648033857345581
20260822,P0221,221,FSC E190,ITDWeightedMAE,us,19.305345497848499
20260822,P0221,221,FSC E190,FullSphereLSD,dB,3.7587286961803148
20260822,P0221,221,FSC E190,HFFirstDifferenceMAE,dB/bin,0.40113875269889832
20260822,P0221,221,FSC E190,HFSecondDifferenceMAE,dB/bin^2,0.22113329172134399
20260822,P0221,221,FSC E190,MultiScaleNotchDepthMAE,dB,0.46118295192718506
20260823,P0221,221,FiLM-SIREN E130,FullSphereERB,dB,0.90603774731569797
20260823,P0221,221,FiLM-SIREN E130,Contralateral25ERB,dB,1.38723593512461
20260823,P0221,221,FiLM-SIREN E130,ERBBandILDMean,dB,1.803739070892334
20260823,P0221,221,FiLM-SIREN E130,ITDWeightedMAE,us,19.273109379826629
20260823,P0221,221,FiLM-SIREN E130,FullSphereLSD,dB,4.0320681948141139
20260823,P0221,221,FiLM-SIREN E130,HFFirstDifferenceMAE,dB/bin,0.4814077615737915
20260823,P0221,221,FiLM-SIREN E130,HFSecondDifferenceMAE,dB/bin^2,0.29429036378860474
20260823,P0221,221,FiLM-SIREN E130,MultiScaleNotchDepthMAE,dB,0.53841125965118408
20260823,P0221,221,FSC E190,FullSphereERB,dB,0.87905438770199895
